id,experiment,input,label,max,min
0,0.1-2,1.1991031372448626,1.078128713,1.311237624,-1.388940594
0,0.1-2,1.2184029841312476,1.146118812,1.311237624,-1.388940594
0,0.1-2,0.8996319536321873,1.155831683,1.311237624,-1.388940594
0,0.1-2,0.6663806754298751,0.835306931,1.311237624,-1.388940594
0,0.1-2,0.6508471039629726,0.582772277,1.311237624,-1.388940594
0,0.1-2,0.6328124409261142,0.641049505,1.311237624,-1.388940594
0,0.1-2,0.592808605374406,0.573059406,1.311237624,-1.388940594
0,0.1-2,0.5512033621715509,0.553633663,1.311237624,-1.388940594
0,0.1-2,0.4726765004439361,0.466217822,1.311237624,-1.388940594
0,0.1-2,0.2933816695653075,0.437079208,1.311237624,-1.388940594
0,0.1-2,0.1674085373253057,0.262247525,1.311237624,-1.388940594
0,0.1-2,0.0024524945662073,0.155405941,1.311237624,-1.388940594
0,0.1-2,-0.129170974744647,-0.038851485,1.311237624,-1.388940594
0,0.1-2,-0.2637727679961552,-0.165118812,1.311237624,-1.388940594
0,0.1-2,-0.4184984481035592,-0.320524752,1.311237624,-1.388940594
0,0.1-2,-0.5460653612568435,-0.446792079,1.311237624,-1.388940594
0,0.1-2,-0.5763807369885544,-0.534207921,1.311237624,-1.388940594
0,0.1-2,-0.7009866839902584,-0.582772277,1.311237624,-1.388940594
0,0.1-2,-0.8322087425387045,-0.709039604,1.311237624,-1.388940594
0,0.1-2,-0.8776555866743324,-0.786742574,1.311237624,-1.388940594
0,0.1-2,-0.997728273777438,-0.825594059,1.311237624,-1.388940594
0,0.1-2,-1.044801640885438,-1.068415842,1.311237624,-1.388940594
0,0.1-2,-1.1196830506943938,-1.019851485,1.311237624,-1.388940594
0,0.1-2,-1.3233784420786123,-1.019851485,1.311237624,-1.388940594
0,0.1-2,-1.2736784172631657,-1.262673267,1.311237624,-1.388940594
0,0.1-2,-0.8458483208752187,-1.252960396,1.311237624,-1.388940594
0,0.1-2,-0.7165236327605824,-0.767316832,1.311237624,-1.388940594
0,0.1-2,-0.7244477687298596,-0.747891089,1.311237624,-1.388940594
0,0.1-2,-0.7680469390546788,-0.699326733,1.311237624,-1.388940594
0,0.1-2,-0.7834504649045929,-0.825594059,1.311237624,-1.388940594
0,0.1-2,-0.7434456315903212,-0.709039604,1.311237624,-1.388940594
0,0.1-2,-0.5835395317398295,-0.728465347,1.311237624,-1.388940594
0,0.1-2,-0.5118315409243102,-0.495356436,1.311237624,-1.388940594
0,0.1-2,-0.424606517545223,-0.563346535,1.311237624,-1.388940594
0,0.1-2,-0.4518184628612672,-0.320524752,1.311237624,-1.388940594
0,0.1-2,-0.2492826266054926,-0.534207921,1.311237624,-1.388940594
0,0.1-2,-0.0217610993566121,-0.194257426,1.311237624,-1.388940594
0,0.1-2,0.1397316945699847,-0.067990099,1.311237624,-1.388940594
0,0.1-2,0.2924212221976148,0.203970297,1.311237624,-1.388940594
0,0.1-2,0.3986522795206407,0.213683168,1.311237624,-1.388940594
0,0.1-2,0.5205193579447372,0.407940594,1.311237624,-1.388940594
0,0.1-2,0.6018871908222214,0.446792079,1.311237624,-1.388940594
0,0.1-2,0.7888758758154493,0.621623762,1.311237624,-1.388940594
0,0.1-2,0.8084776181466012,0.718752475,1.311237624,-1.388940594
0,0.1-2,0.9204700297382654,0.835306931,1.311237624,-1.388940594
0,0.1-2,0.9184705730489682,0.854732673,1.311237624,-1.388940594
0,0.1-2,0.993566773914284,0.893584158,1.311237624,-1.388940594
0,0.1-2,1.017808505359534,0.961574257,1.311237624,-1.388940594
0,0.1-2,1.1158994308304364,0.951861386,1.311237624,-1.388940594
0,0.1-2,1.12038786957419,1.05870297,1.311237624,-1.388940594
0,0.1-2,1.268840638670406,1.126693069,1.311237624,-1.388940594
0,0.1-2,1.2170976877649222,1.252960396,1.311237624,-1.388940594
0,0.1-2,0.8998922547644733,1.194683168,1.311237624,-1.388940594
0,0.1-2,0.7176516806008235,0.874158416,1.311237624,-1.388940594
0,0.1-2,0.6386354957909508,0.573059406,1.311237624,-1.388940594
