Time (s),Raw Acceleration,Acceleration x (m/s^2)
13.52,2644,-1.010138614
13.53,2664,-1.20439604
13.54,2645,-1.019851485
13.55,2669,-1.252960396
13.56,2635,-0.922722772
13.57,2619,-0.767316832
13.58,2589,-0.475930693
13.59,2570,-0.291386139
13.6,2549,-0.087415842
13.61,2528,0.116554455
13.62,2530,0.097128713
13.63,2515,0.242821782
13.64,2483,0.553633663
13.65,2430,1.068415842
13.66,2445,0.922722772
13.67,2428,1.087841584
13.68,2397,1.388940594
13.69,2390,1.456930693
13.7,2395,1.408366337
13.71,2403,1.330663366
13.72,2395,1.408366337
13.73,2401,1.350089109
13.74,2390,1.456930693
13.75,2387,1.486069307
13.76,2429,1.078128713
13.77,2462,0.75760396
13.78,2485,0.534207921
13.79,2498,0.407940594
13.8,2490,0.485643564
13.81,2496,0.427366337
13.82,2511,0.281673267
13.83,2530,0.097128713
13.84,2542,-0.019425743
13.85,2550,-0.097128713
13.86,2577,-0.359376238
13.87,2585,-0.437079208
13.88,2608,-0.660475248
13.89,2601,-0.592485149
13.9,2622,-0.796455446
13.91,2623,-0.806168317
13.92,2632,-0.893584158
13.93,2649,-1.05870297
13.94,2638,-0.951861386
13.95,2660,-1.165544554
13.96,2671,-1.272386139
13.97,2668,-1.243247525
13.98,2609,-0.670188119
13.99,2610,-0.67990099
14,2576,-0.349663366
14.01,2592,-0.505069307
14.02,2581,-0.398227723
14.03,2597,-0.553633663
14.04,2584,-0.427366337
14.05,2569,-0.281673267
14.06,2563,-0.22339604
14.07,2549,-0.087415842
14.08,2549,-0.087415842
14.09,2530,0.097128713
14.1,2535,0.048564356
14.11,2519,0.203970297
14.12,2509,0.30109901
14.13,2494,0.446792079
14.14,2497,0.417653465
14.15,2500,0.388514851
14.16,2488,0.505069307
14.17,2498,0.407940594
14.18,2477,0.611910891
14.19,2496,0.427366337
14.2,2484,0.543920792
14.21,2508,0.310811881
14.22,2492,0.466217822
14.23,2512,0.271960396
14.24,2511,0.281673267
14.25,2533,0.067990099
14.26,2521,0.184544554
14.27,2536,0.038851485
14.28,2554,-0.135980198
14.29,2568,-0.271960396
14.3,2580,-0.388514851
14.31,2586,-0.446792079
14.32,2595,-0.534207921
14.33,2579,-0.37880198
14.34,2569,-0.281673267
14.35,2562,-0.213683168
14.36,2557,-0.165118812
14.37,2550,-0.097128713
14.38,2540,0
14.39,2551,-0.106841584
14.4,2543,-0.029138614
14.41,2548,-0.07770297
14.42,2539,0.009712871
14.43,2554,-0.135980198
14.44,2541,-0.009712871
14.45,2553,-0.126267327
14.46,2538,0.019425743
14.47,2549,-0.087415842
14.48,2542,-0.019425743
14.49,2549,-0.087415842
14.5,2547,-0.067990099
14.51,2548,-0.07770297
14.52,2550,-0.097128713
14.53,2544,-0.038851485
14.54,2546,-0.058277228
