Time (s),Raw Acceleration,Acceleration x (m/s^2)
5.37,2372,1.631762376
5.38,2371,1.641475248
5.39,2399,1.369514851
5.4,2449,0.883871287
5.41,2543,-0.029138614
5.42,2598,-0.563346535
5.43,2642,-0.990712871
5.44,2700,-1.554059406
5.45,2766,-2.195108911
5.46,2733,-1.874584158
5.47,2641,-0.981
5.48,2566,-0.252534653
5.49,2537,0.029138614
5.5,2501,0.37880198
5.51,2451,0.864445545
5.52,2384,1.515207921
5.53,2368,1.670613861
5.54,2371,1.641475248
5.55,2416,1.20439604
5.56,2489,0.495356436
5.57,2571,-0.30109901
5.58,2622,-0.796455446
5.59,2671,-1.272386139
5.6,2733,-1.874584158
5.61,2742,-1.962
5.62,2698,-1.534633663
5.63,2614,-0.718752475
5.64,2563,-0.22339604
5.65,2519,0.203970297
5.66,2485,0.534207921
5.67,2417,1.194683168
5.68,2377,1.58319802
5.69,2380,1.554059406
5.7,2382,1.534633663
5.71,2430,1.068415842
5.72,2516,0.233108911
5.73,2593,-0.514782178
5.74,2633,-0.90329703
5.75,2688,-1.43750495
5.76,2757,-2.107693069
5.77,2752,-2.059128713
5.78,2661,-1.175257426
5.79,2585,-0.437079208
5.8,2533,0.067990099
5.81,2525,0.145693069
5.82,2465,0.728465347
5.83,2401,1.350089109
5.84,2356,1.787168317
5.85,2388,1.476356436
5.86,2395,1.408366337
5.87,2470,0.67990099
5.88,2554,-0.135980198
5.89,2613,-0.709039604
5.9,2659,-1.155831683
5.91,2700,-1.554059406
5.92,2761,-2.146544554
5.93,2712,-1.670613861
5.94,2648,-1.048990099
5.95,2566,-0.252534653
5.96,2532,0.07770297
5.97,2491,0.475930693
5.98,2439,0.981
5.99,2381,1.544346535
6,2369,1.66090099
6.01,2382,1.534633663
6.02,2415,1.214108911
6.03,2498,0.407940594
6.04,2577,-0.359376238
6.05,2623,-0.806168317
6.06,2678,-1.340376238
6.07,2728,-1.826019802
6.08,2767,-2.204821782
6.09,2694,-1.495782178
6.1,2595,-0.534207921
6.11,2554,-0.135980198
6.12,2515,0.242821782
6.13,2488,0.505069307
6.14,2404,1.320950495
6.15,2367,1.680326733
6.16,2397,1.388940594
6.17,2384,1.515207921
6.18,2420,1.165544554
6.19,2540,0
6.2,2614,-0.718752475
6.21,2667,-1.233534653
6.22,2697,-1.524920792
6.23,2728,-1.826019802
6.24,2696,-1.515207921
6.25,2614,-0.718752475
6.26,2550,-0.097128713
6.27,2515,0.242821782
6.28,2499,0.398227723
6.29,2461,0.767316832
6.3,2436,1.010138614
6.31,2430,1.068415842
6.32,2462,0.75760396
6.33,2475,0.631336634
6.34,2515,0.242821782
6.35,2564,-0.233108911
6.36,2596,-0.543920792
6.37,2633,-0.90329703
6.38,2659,-1.155831683
6.39,2622,-0.796455446
6.4,2570,-0.291386139
6.41,2555,-0.145693069
6.42,2534,0.058277228
6.43,2526,0.135980198
6.44,2499,0.398227723
6.45,2508,0.310811881
6.46,2506,0.330237624
6.47,2530,0.097128713
6.48,2540,0
6.49,2557,-0.165118812
6.5,2550,-0.097128713
6.51,2555,-0.145693069
6.52,2543,-0.029138614
6.53,2552,-0.116554455
6.54,2550,-0.097128713
6.55,2551,-0.106841584
6.56,2548,-0.07770297
6.57,2542,-0.019425743
6.58,2543,-0.029138614
6.59,2539,0.009712871
6.6,2553,-0.126267327
6.61,2541,-0.009712871
6.62,2548,-0.07770297
