Time (s),Raw Acceleration,Acceleration x (m/s^2)
5.93,2279,2.923574257
5.94,2367,2.068841584
5.95,2471,1.05870297
5.96,2581,-0.009712871
5.97,2662,-0.796455446
5.98,2792,-2.059128713
5.99,2924,-3.341227723
6,2991,-3.991990099
6.01,2859,-2.709891089
6.02,2726,-1.418079208
6.03,2660,-0.777029703
6.04,2581,-0.009712871
6.05,2473,1.039277228
6.06,2342,2.311663366
6.07,2230,3.39950495
6.08,2237,3.331514851
6.09,2309,2.632188119
6.1,2413,1.622049505
6.11,2506,0.718752475
6.12,2624,-0.427366337
6.13,2702,-1.184970297
6.14,2862,-2.739029703
6.15,2953,-3.62290099
6.16,2957,-3.661752475
6.17,2793,-2.068841584
6.18,2698,-1.146118812
6.19,2627,-0.45650495
6.2,2546,0.330237624
6.21,2416,1.592910891
6.22,2286,2.855584158
6.23,2223,3.46749505
6.24,2275,2.962425743
6.25,2330,2.428217822
6.26,2439,1.369514851
6.27,2578,0.019425743
6.28,2671,-0.883871287
6.29,2788,-2.020277228
6.3,2878,-2.894435644
6.31,2936,-3.457782178
6.32,2824,-2.369940594
6.33,2695,-1.116980198
6.34,2600,-0.194257426
6.35,2557,0.22339604
6.36,2474,1.029564356
6.37,2399,1.758029703
6.38,2356,2.175683168
6.39,2392,1.826019802
6.4,2423,1.524920792
6.41,2467,1.097554455
6.42,2566,0.135980198
6.43,2646,-0.641049505
6.44,2698,-1.146118812
6.45,2719,-1.350089109
6.46,2738,-1.534633663
6.47,2704,-1.20439604
6.48,2649,-0.670188119
6.49,2583,-0.029138614
6.5,2554,0.252534653
6.51,2525,0.534207921
6.52,2520,0.582772277
6.53,2506,0.718752475
6.54,2536,0.427366337
6.55,2543,0.359376238
6.56,2585,-0.048564356
6.57,2594,-0.135980198
6.58,2607,-0.262247525
6.59,2586,-0.058277228
6.6,2595,-0.145693069
6.61,2577,0.029138614
6.62,2591,-0.106841584
6.63,2579,0.009712871
6.64,2587,-0.067990099
6.65,2578,0.019425743
6.66,2588,-0.07770297
6.67,2577,0.029138614
