Time (s),Raw Acceleration,Acceleration x (m/s^2)
27.27,2576,0.038851485
27.28,2586,-0.058277228
27.29,2577,0.029138614
27.3,2585,-0.048564356
27.31,2573,0.067990099
27.32,2580,0
27.33,2577,0.029138614
27.34,2587,-0.067990099
27.35,2585,-0.048564356
27.36,2580,0
27.37,2588,-0.07770297
27.38,2577,0.029138614
27.39,2584,-0.038851485
27.4,2578,0.019425743
27.41,2590,-0.097128713
27.42,2574,0.058277228
27.43,2581,-0.009712871
27.44,2577,0.029138614
27.45,2585,-0.048564356
27.46,2573,0.067990099
27.47,2583,-0.029138614
27.48,2573,0.067990099
27.49,2594,-0.135980198
27.5,2570,0.097128713
27.51,2586,-0.058277228
27.52,2571,0.087415842
27.53,2592,-0.116554455
27.54,2576,0.038851485
27.55,2580,0
27.56,2575,0.048564356
27.57,2582,-0.019425743
27.58,2578,0.019425743
27.59,2582,-0.019425743
27.6,2580,0
27.61,2579,0.009712871
27.62,2579,0.009712871
27.63,2581,-0.009712871
27.64,2581,-0.009712871
27.65,2577,0.029138614
27.66,2583,-0.029138614
27.67,2577,0.029138614
27.68,2586,-0.058277228
27.69,2576,0.038851485
27.7,2588,-0.07770297
27.71,2580,0
27.72,2587,-0.067990099
27.73,2574,0.058277228
27.74,2587,-0.067990099
27.75,2581,-0.009712871
27.76,2585,-0.048564356
27.77,2574,0.058277228
27.78,2583,-0.029138614
27.79,2579,0.009712871
27.8,2584,-0.038851485
27.81,2578,0.019425743
27.82,2583,-0.029138614
27.83,2581,-0.009712871
27.84,2581,-0.009712871
27.85,2581,-0.009712871
27.86,2585,-0.048564356
27.87,2585,-0.048564356
27.88,2581,-0.009712871
27.89,2579,0.009712871
27.9,2584,-0.038851485
27.91,2580,0
27.92,2584,-0.038851485
27.93,2589,-0.087415842
27.94,2577,0.029138614
27.95,2586,-0.058277228
27.96,2584,-0.038851485
27.97,2585,-0.048564356
27.98,2576,0.038851485
27.99,2586,-0.058277228
28,2577,0.029138614
28.01,2583,-0.029138614
28.02,2579,0.009712871
28.03,2586,-0.058277228
28.04,2581,-0.009712871
28.05,2586,-0.058277228
28.06,2578,0.019425743
28.07,2589,-0.087415842
28.08,2578,0.019425743
28.09,2587,-0.067990099
28.1,2577,0.029138614
28.11,2590,-0.097128713
28.12,2581,-0.009712871
28.13,2589,-0.087415842
28.14,2575,0.048564356
28.15,2588,-0.07770297
28.16,2585,-0.048564356
28.17,2585,-0.048564356
28.18,2582,-0.019425743
28.19,2575,0.048564356
28.2,2586,-0.058277228
28.21,2580,0
28.22,2582,-0.019425743
28.23,2576,0.038851485
28.24,2583,-0.029138614
28.25,2579,0.009712871
28.26,2585,-0.048564356
28.27,2576,0.038851485
28.28,2587,-0.067990099
28.29,2576,0.038851485
28.3,2591,-0.106841584
28.31,2576,0.038851485
28.32,2583,-0.029138614
28.33,2578,0.019425743
28.34,2584,-0.038851485
28.35,2577,0.029138614
28.36,2588,-0.07770297
28.37,2578,0.019425743
28.38,2585,-0.048564356
28.39,2577,0.029138614
28.4,2584,-0.038851485
28.41,2580,0
28.42,2585,-0.048564356
28.43,2585,-0.048564356
28.44,2578,0.019425743
28.45,2579,0.009712871
28.46,2583,-0.029138614
28.47,2585,-0.048564356
28.48,2574,0.058277228
28.49,2589,-0.087415842
28.5,2581,-0.009712871
28.51,2583,-0.029138614
28.52,2575,0.048564356
28.53,2586,-0.058277228
28.54,2574,0.058277228
28.55,2592,-0.116554455
28.56,2572,0.07770297
28.57,2589,-0.087415842
28.58,2578,0.019425743
28.59,2586,-0.058277228
28.6,2577,0.029138614
28.61,2588,-0.07770297
28.62,2577,0.029138614
28.63,2588,-0.07770297
28.64,2580,0
28.65,2586,-0.058277228
28.66,2577,0.029138614
28.67,2580,0
28.68,2581,-0.009712871
28.69,2582,-0.019425743
28.7,2576,0.038851485
28.71,2583,-0.029138614
28.72,2585,-0.048564356
28.73,2579,0.009712871
28.74,2584,-0.038851485
28.75,2579,0.009712871
28.76,2581,-0.009712871
28.77,2579,0.009712871
28.78,2579,0.009712871
28.79,2580,0
28.8,2588,-0.07770297
28.81,2575,0.048564356
28.82,2587,-0.067990099
28.83,2584,-0.038851485
28.84,2588,-0.07770297
28.85,2579,0.009712871
28.86,2582,-0.019425743
28.87,2582,-0.019425743
28.88,2583,-0.029138614
28.89,2577,0.029138614
28.9,2590,-0.097128713
28.91,2582,-0.019425743
28.92,2582,-0.019425743
28.93,2578,0.019425743
28.94,2584,-0.038851485
28.95,2579,0.009712871
28.96,2587,-0.067990099
28.97,2578,0.019425743
28.98,2583,-0.029138614
28.99,2582,-0.019425743
29,2584,-0.038851485
29.01,2585,-0.048564356
29.02,2580,0
29.03,2584,-0.038851485
29.04,2582,-0.019425743
29.05,2586,-0.058277228
29.06,2578,0.019425743
29.07,2590,-0.097128713
29.08,2577,0.029138614
29.09,2583,-0.029138614
